Municipality,Date,Month,Year,DayOfTheMonth,Season,Acc_code
36025,9/03/2013,3,2013,9,1,9
36025,9/03/2013,3,2013,9,1,9
36025,9/03/2013,3,2013,9,1,9
36025,9/03/2013,3,2013,9,1,11
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,1
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36026,9/03/2013,3,2013,9,1,2
36029,9/03/2013,3,2013,9,1,1
36029,9/03/2013,3,2013,9,1,1
36029,9/03/2013,3,2013,9,1,1
36029,9/03/2013,3,2013,9,1,2
36029,9/03/2013,3,2013,9,1,2
36029,9/03/2013,3,2013,9,1,2
36029,9/03/2013,3,2013,9,1,2
36029,9/03/2013,3,2013,9,1,5
36032,9/03/2013,3,2013,9,1,2
36032,9/03/2013,3,2013,9,1,2
36032,9/03/2013,3,2013,9,1,9
36032,9/03/2013,3,2013,9,1,9
36033,9/03/2013,3,2013,9,1,1
36033,9/03/2013,3,2013,9,1,2
36033,9/03/2013,3,2013,9,1,2
36033,9/03/2013,3,2013,9,1,5
34003,10/03/2013,3,2013,10,1,2
34003,10/03/2013,3,2013,10,1,2
36017,10/03/2013,3,2013,10,1,2
36031,10/03/2013,3,2013,10,1,2
36033,10/03/2013,3,2013,10,1,2
37027,10/03/2013,3,2013,10,1,11
35003,11/03/2013,3,2013,11,1,4
35003,11/03/2013,3,2013,11,1,4
35003,11/03/2013,3,2013,11,1,4
35003,11/03/2013,3,2013,11,1,4
35003,11/03/2013,3,2013,11,1,4
36031,11/03/2013,3,2013,11,1,2
37044,11/03/2013,3,2013,11,1,4
34024,12/03/2013,3,2013,12,1,4
34024,12/03/2013,3,2013,12,1,4
34024,12/03/2013,3,2013,12,1,4
35042,12/03/2013,3,2013,12,1,2
40004,12/03/2013,3,2013,12,1,2
40004,12/03/2013,3,2013,12,1,4
33005,13/03/2013,3,2013,13,1,5
35044,14/03/2013,3,2013,14,1,2
36033,14/03/2013,3,2013,14,1,2
36033,14/03/2013,3,2013,14,1,2
36033,14/03/2013,3,2013,14,1,9
37034,14/03/2013,3,2013,14,1,4
36018,15/03/2013,3,2013,15,1,5
36029,15/03/2013,3,2013,15,1,1
36029,15/03/2013,3,2013,15,1,1
36029,15/03/2013,3,2013,15,1,2
36029,15/03/2013,3,2013,15,1,2
37031,15/03/2013,3,2013,15,1,3
35045,16/03/2013,3,2013,16,1,1
35045,16/03/2013,3,2013,16,1,2
35045,16/03/2013,3,2013,16,1,2
36029,16/03/2013,3,2013,16,1,2
36032,16/03/2013,3,2013,16,1,1
36032,16/03/2013,3,2013,16,1,1
36032,16/03/2013,3,2013,16,1,2
36032,16/03/2013,3,2013,16,1,2
36032,16/03/2013,3,2013,16,1,2
36032,16/03/2013,3,2013,16,1,2
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
36032,16/03/2013,3,2013,16,1,9
40045,16/03/2013,3,2013,16,1,4
34039,17/03/2013,3,2013,17,1,2
36017,17/03/2013,3,2013,17,1,2
35041,18/03/2013,3,2013,18,1,5
40020,18/03/2013,3,2013,18,1,2
99024,18/03/2013,3,2013,18,1,2
34024,19/03/2013,3,2013,19,1,2
34024,19/03/2013,3,2013,19,1,2
34024,19/03/2013,3,2013,19,1,4
35003,19/03/2013,3,2013,19,1,4
35003,19/03/2013,3,2013,19,1,5
34012,20/03/2013,3,2013,20,1,2
34024,20/03/2013,3,2013,20,1,2
34024,20/03/2013,3,2013,20,1,2
34026,20/03/2013,3,2013,20,1,2
34045,20/03/2013,3,2013,20,1,2
35011,20/03/2013,3,2013,20,1,2
35045,20/03/2013,3,2013,20,1,2
37015,20/03/2013,3,2013,20,1,5
37031,20/03/2013,3,2013,20,1,4
33005,21/03/2013,3,2013,21,1,1
34018,21/03/2013,3,2013,21,1,4
34018,21/03/2013,3,2013,21,1,4
35014,21/03/2013,3,2013,21,1,2
36018,21/03/2013,3,2013,21,1,1
36018,21/03/2013,3,2013,21,1,1
36018,21/03/2013,3,2013,21,1,2
36026,21/03/2013,3,2013,21,1,1
99021,21/03/2013,3,2013,21,1,4
34017,22/03/2013,3,2013,22,1,1
35011,22/03/2013,3,2013,22,1,4
35012,22/03/2013,3,2013,22,1,9
35038,22/03/2013,3,2013,22,1,2
35038,22/03/2013,3,2013,22,1,2
35038,22/03/2013,3,2013,22,1,2
35038,22/03/2013,3,2013,22,1,9
36026,22/03/2013,3,2013,22,1,1
33019,23/03/2013,3,2013,23,1,2
35003,23/03/2013,3,2013,23,1,2
35018,23/03/2013,3,2013,23,1,2
35018,23/03/2013,3,2013,23,1,9
35042,23/03/2013,3,2013,23,1,2
35042,23/03/2013,3,2013,23,1,2
36032,23/03/2013,3,2013,23,1,2
36032,23/03/2013,3,2013,23,1,9
36032,23/03/2013,3,2013,23,1,9
39005,23/03/2013,3,2013,23,1,2
33019,25/03/2013,3,2013,25,1,2
33030,25/03/2013,3,2013,25,1,2
33031,25/03/2013,3,2013,25,1,1
34003,25/03/2013,3,2013,25,1,2
34004,25/03/2013,3,2013,25,1,2
34012,25/03/2013,3,2013,25,1,2
34024,25/03/2013,3,2013,25,1,4
34024,25/03/2013,3,2013,25,1,4
35001,25/03/2013,3,2013,25,1,2
35044,25/03/2013,3,2013,25,1,4
33019,26/03/2013,3,2013,26,1,2
33043,26/03/2013,3,2013,26,1,9
34012,26/03/2013,3,2013,26,1,2
37057,26/03/2013,3,2013,26,1,4
40031,26/03/2013,3,2013,26,1,2
34019,27/03/2013,3,2013,27,1,4
34024,28/03/2013,3,2013,28,1,1
34024,28/03/2013,3,2013,28,1,1
34038,28/03/2013,3,2013,28,1,2
35013,28/03/2013,3,2013,28,1,5
37004,28/03/2013,3,2013,28,1,2
33004,29/03/2013,3,2013,29,1,2
33020,29/03/2013,3,2013,29,1,2
33020,29/03/2013,3,2013,29,1,2
33020,29/03/2013,3,2013,29,1,2
33044,29/03/2013,3,2013,29,1,1
33044,29/03/2013,3,2013,29,1,2
34042,29/03/2013,3,2013,29,1,1
34042,29/03/2013,3,2013,29,1,2
34042,29/03/2013,3,2013,29,1,2
34042,29/03/2013,3,2013,29,1,2
34042,29/03/2013,3,2013,29,1,2
35003,29/03/2013,3,2013,29,1,2
35044,29/03/2013,3,2013,29,1,4
35044,29/03/2013,3,2013,29,1,4
36020,29/03/2013,3,2013,29,1,9
36029,29/03/2013,3,2013,29,1,5
36033,29/03/2013,3,2013,29,1,1
36033,29/03/2013,3,2013,29,1,2
36033,29/03/2013,3,2013,29,1,2
33004,30/03/2013,3,2013,30,1,2
33004,30/03/2013,3,2013,30,1,2
33019,30/03/2013,3,2013,30,1,3
35003,30/03/2013,3,2013,30,1,4
35019,30/03/2013,3,2013,30,1,9
33019,31/03/2013,3,2013,31,1,9
35007,31/03/2013,3,2013,31,1,2
33030,1/04/2013,4,2013,1,1,5
33036,1/04/2013,4,2013,1,1,1
33036,1/04/2013,4,2013,1,1,1
33043,1/04/2013,4,2013,1,1,9
33045,1/04/2013,4,2013,1,1,2
34001,1/04/2013,4,2013,1,1,2
34002,1/04/2013,4,2013,1,1,2
34002,1/04/2013,4,2013,1,1,2
34002,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,1
34008,1/04/2013,4,2013,1,1,4
34008,1/04/2013,4,2013,1,1,4
34008,1/04/2013,4,2013,1,1,4
34008,1/04/2013,4,2013,1,1,4
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,9
34008,1/04/2013,4,2013,1,1,10
34011,1/04/2013,4,2013,1,1,4
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,2
34012,1/04/2013,4,2013,1,1,4
34017,1/04/2013,4,2013,1,1,2
34017,1/04/2013,4,2013,1,1,2
34017,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,1
34018,1/04/2013,4,2013,1,1,1
34018,1/04/2013,4,2013,1,1,1
34018,1/04/2013,4,2013,1,1,1
34018,1/04/2013,4,2013,1,1,2
34018,1/04/2013,4,2013,1,1,2
34018,1/04/2013,4,2013,1,1,2
34018,1/04/2013,4,2013,1,1,2
34018,1/04/2013,4,2013,1,1,3
34018,1/04/2013,4,2013,1,1,3
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,4
34018,1/04/2013,4,2013,1,1,9
34019,1/04/2013,4,2013,1,1,1
34019,1/04/2013,4,2013,1,1,2
34019,1/04/2013,4,2013,1,1,3
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34019,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,3
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34020,1/04/2013,4,2013,1,1,4
34022,1/04/2013,4,2013,1,1,4
34022,1/04/2013,4,2013,1,1,4
34022,1/04/2013,4,2013,1,1,4
34024,1/04/2013,4,2013,1,1,1
34024,1/04/2013,4,2013,1,1,2
34024,1/04/2013,4,2013,1,1,2
34024,1/04/2013,4,2013,1,1,2
34024,1/04/2013,4,2013,1,1,4
34024,1/04/2013,4,2013,1,1,4
34024,1/04/2013,4,2013,1,1,4
34024,1/04/2013,4,2013,1,1,4
34026,1/04/2013,4,2013,1,1,2
34026,1/04/2013,4,2013,1,1,5
34028,1/04/2013,4,2013,1,1,2
34028,1/04/2013,4,2013,1,1,2
34028,1/04/2013,4,2013,1,1,4
34028,1/04/2013,4,2013,1,1,4
34028,1/04/2013,4,2013,1,1,4
34028,1/04/2013,4,2013,1,1,4
34028,1/04/2013,4,2013,1,1,4
34035,1/04/2013,4,2013,1,1,4
34035,1/04/2013,4,2013,1,1,4
34035,1/04/2013,4,2013,1,1,4
34035,1/04/2013,4,2013,1,1,4
34035,1/04/2013,4,2013,1,1,4
34038,1/04/2013,4,2013,1,1,2
34038,1/04/2013,4,2013,1,1,2
34038,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,2
34039,1/04/2013,4,2013,1,1,3
34039,1/04/2013,4,2013,1,1,4
34040,1/04/2013,4,2013,1,1,4
34040,1/04/2013,4,2013,1,1,4
34042,1/04/2013,4,2013,1,1,2
34042,1/04/2013,4,2013,1,1,4
34044,1/04/2013,4,2013,1,1,2
34045,1/04/2013,4,2013,1,1,2
34045,1/04/2013,4,2013,1,1,2
34046,1/04/2013,4,2013,1,1,1
34046,1/04/2013,4,2013,1,1,1
34046,1/04/2013,4,2013,1,1,2
34046,1/04/2013,4,2013,1,1,2
34046,1/04/2013,4,2013,1,1,2
34046,1/04/2013,4,2013,1,1,2
34046,1/04/2013,4,2013,1,1,2
35003,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,2
35011,1/04/2013,4,2013,1,1,2
35011,1/04/2013,4,2013,1,1,3
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35011,1/04/2013,4,2013,1,1,4
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,3
35016,1/04/2013,4,2013,1,1,4
35016,1/04/2013,4,2013,1,1,4
35016,1/04/2013,4,2013,1,1,4
35016,1/04/2013,4,2013,1,1,4
35016,1/04/2013,4,2013,1,1,4
35018,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,3
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35041,1/04/2013,4,2013,1,1,4
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,2
35042,1/04/2013,4,2013,1,1,4
35044,1/04/2013,4,2013,1,1,4
35044,1/04/2013,4,2013,1,1,4
35044,1/04/2013,4,2013,1,1,4
35044,1/04/2013,4,2013,1,1,4
35044,1/04/2013,4,2013,1,1,4
35045,1/04/2013,4,2013,1,1,4
36011,1/04/2013,4,2013,1,1,2
36020,1/04/2013,4,2013,1,1,2
36020,1/04/2013,4,2013,1,1,2
36020,1/04/2013,4,2013,1,1,9
36020,1/04/2013,4,2013,1,1,9
36020,1/04/2013,4,2013,1,1,9
36026,1/04/2013,4,2013,1,1,2
36030,1/04/2013,4,2013,1,1,2
36030,1/04/2013,4,2013,1,1,2
36041,1/04/2013,4,2013,1,1,2
39004,1/04/2013,4,2013,1,1,2
39004,1/04/2013,4,2013,1,1,2
39004,1/04/2013,4,2013,1,1,4
39004,1/04/2013,4,2013,1,1,4
39004,1/04/2013,4,2013,1,1,4
40001,1/04/2013,4,2013,1,1,4
99004,1/04/2013,4,2013,1,1,4
99008,1/04/2013,4,2013,1,1,4
99010,1/04/2013,4,2013,1,1,4
99020,1/04/2013,4,2013,1,1,4
33026,2/04/2013,4,2013,2,1,2
33044,2/04/2013,4,2013,2,1,2
33044,2/04/2013,4,2013,2,1,2
33044,2/04/2013,4,2013,2,1,2
33044,2/04/2013,4,2013,2,1,2
34012,2/04/2013,4,2013,2,1,2
34012,2/04/2013,4,2013,2,1,9
34012,2/04/2013,4,2013,2,1,9
34012,2/04/2013,4,2013,2,1,9
34012,2/04/2013,4,2013,2,1,10
34018,2/04/2013,4,2013,2,1,9
34031,2/04/2013,4,2013,2,1,4
34035,2/04/2013,4,2013,2,1,4
34035,2/04/2013,4,2013,2,1,4
34035,2/04/2013,4,2013,2,1,4
34035,2/04/2013,4,2013,2,1,4
34035,2/04/2013,4,2013,2,1,4
34039,2/04/2013,4,2013,2,1,1
34039,2/04/2013,4,2013,2,1,2
35031,2/04/2013,4,2013,2,1,2
35031,2/04/2013,4,2013,2,1,2
36033,2/04/2013,4,2013,2,1,2
36033,2/04/2013,4,2013,2,1,2
37006,2/04/2013,4,2013,2,1,4
37034,2/04/2013,4,2013,2,1,4
40009,2/04/2013,4,2013,2,1,2
33012,3/04/2013,4,2013,3,1,2
33012,3/04/2013,4,2013,3,1,9
34028,3/04/2013,4,2013,3,1,2
35003,3/04/2013,4,2013,3,1,4
35016,3/04/2013,4,2013,3,1,1
35016,3/04/2013,4,2013,3,1,9
35031,3/04/2013,4,2013,3,1,2
35031,3/04/2013,4,2013,3,1,2
35041,3/04/2013,4,2013,3,1,5
36025,3/04/2013,4,2013,3,1,2
36033,3/04/2013,4,2013,3,1,2
36033,3/04/2013,4,2013,3,1,2
37006,3/04/2013,4,2013,3,1,4
37010,3/04/2013,4,2013,3,1,2
39005,3/04/2013,4,2013,3,1,3
35016,4/04/2013,4,2013,4,1,1
35016,4/04/2013,4,2013,4,1,2
35016,4/04/2013,4,2013,4,1,4
35031,4/04/2013,4,2013,4,1,4
36018,4/04/2013,4,2013,4,1,2
36018,4/04/2013,4,2013,4,1,2
36033,4/04/2013,4,2013,4,1,2
36033,4/04/2013,4,2013,4,1,2
36033,4/04/2013,4,2013,4,1,5
37043,4/04/2013,4,2013,4,1,4
37043,4/04/2013,4,2013,4,1,4
37043,4/04/2013,4,2013,4,1,4
37058,4/04/2013,4,2013,4,1,4
37058,4/04/2013,4,2013,4,1,4
37059,4/04/2013,4,2013,4,1,3
39005,4/04/2013,4,2013,4,1,2
39005,4/04/2013,4,2013,4,1,3
33043,5/04/2013,4,2013,5,1,2
34024,5/04/2013,4,2013,5,1,2
34039,5/04/2013,4,2013,5,1,9
35014,5/04/2013,4,2013,5,1,2
35014,5/04/2013,4,2013,5,1,9
35030,5/04/2013,4,2013,5,1,2
36018,5/04/2013,4,2013,5,1,2
36026,5/04/2013,4,2013,5,1,5
36033,5/04/2013,4,2013,5,1,2
37031,5/04/2013,4,2013,5,1,4
37043,5/04/2013,4,2013,5,1,4
37051,5/04/2013,4,2013,5,1,11
39005,5/04/2013,4,2013,5,1,2
40043,5/04/2013,4,2013,5,1,2
33031,6/04/2013,4,2013,6,1,2
33031,6/04/2013,4,2013,6,1,9
33033,6/04/2013,4,2013,6,1,1
33033,6/04/2013,4,2013,6,1,1
33033,6/04/2013,4,2013,6,1,2
33033,6/04/2013,4,2013,6,1,2
34024,6/04/2013,4,2013,6,1,2
34039,6/04/2013,4,2013,6,1,2
34039,6/04/2013,4,2013,6,1,3
34039,6/04/2013,4,2013,6,1,9
34045,6/04/2013,4,2013,6,1,1
35025,6/04/2013,4,2013,6,1,2
35031,6/04/2013,4,2013,6,1,2
35042,6/04/2013,4,2013,6,1,4
35043,6/04/2013,4,2013,6,1,5
36026,6/04/2013,4,2013,6,1,1
36030,6/04/2013,4,2013,6,1,2
36032,6/04/2013,4,2013,6,1,2
36033,6/04/2013,4,2013,6,1,2
37012,6/04/2013,4,2013,6,1,2
33029,7/04/2013,4,2013,7,1,1
33043,7/04/2013,4,2013,7,1,2
34012,7/04/2013,4,2013,7,1,9
34020,7/04/2013,4,2013,7,1,3
34020,7/04/2013,4,2013,7,1,4
34020,7/04/2013,4,2013,7,1,4
34020,7/04/2013,4,2013,7,1,4
34020,7/04/2013,4,2013,7,1,4
34020,7/04/2013,4,2013,7,1,4
34020,7/04/2013,4,2013,7,1,4
34032,7/04/2013,4,2013,7,1,4
40046,7/04/2013,4,2013,7,1,2
33034,8/04/2013,4,2013,8,1,2
33043,8/04/2013,4,2013,8,1,2
33043,8/04/2013,4,2013,8,1,3
34012,8/04/2013,4,2013,8,1,2
35007,8/04/2013,4,2013,8,1,1
36040,8/04/2013,4,2013,8,1,2
36040,8/04/2013,4,2013,8,1,2
37040,8/04/2013,4,2013,8,1,11
33034,9/04/2013,4,2013,9,1,2
33034,9/04/2013,4,2013,9,1,2
33034,9/04/2013,4,2013,9,1,2
33034,9/04/2013,4,2013,9,1,3
34012,9/04/2013,4,2013,9,1,2
35007,9/04/2013,4,2013,9,1,4
35014,9/04/2013,4,2013,9,1,2
35031,9/04/2013,4,2013,9,1,2
35038,9/04/2013,4,2013,9,1,2
35038,9/04/2013,4,2013,9,1,2
35038,9/04/2013,4,2013,9,1,3
35038,9/04/2013,4,2013,9,1,9
39015,9/04/2013,4,2013,9,1,4
99025,9/04/2013,4,2013,9,1,4
34002,10/04/2013,4,2013,10,1,2
35003,10/04/2013,4,2013,10,1,4
36018,10/04/2013,4,2013,10,1,2
36029,10/04/2013,4,2013,10,1,2
99009,10/04/2013,4,2013,10,1,3
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,1
33005,11/04/2013,4,2013,11,1,2
33005,11/04/2013,4,2013,11,1,2
33005,11/04/2013,4,2013,11,1,2
33005,11/04/2013,4,2013,11,1,2
33031,11/04/2013,4,2013,11,1,2
34035,11/04/2013,4,2013,11,1,4
34035,11/04/2013,4,2013,11,1,4
34035,11/04/2013,4,2013,11,1,4
34038,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35003,11/04/2013,4,2013,11,1,4
35013,11/04/2013,4,2013,11,1,1
35013,11/04/2013,4,2013,11,1,2
35013,11/04/2013,4,2013,11,1,2
35013,11/04/2013,4,2013,11,1,9
35013,11/04/2013,4,2013,11,1,9
37036,11/04/2013,4,2013,11,1,4
37036,11/04/2013,4,2013,11,1,4
33033,12/04/2013,4,2013,12,1,2
33033,12/04/2013,4,2013,12,1,2
33033,12/04/2013,4,2013,12,1,2
35014,12/04/2013,4,2013,12,1,2
35014,12/04/2013,4,2013,12,1,2
35014,12/04/2013,4,2013,12,1,2
36032,12/04/2013,4,2013,12,1,2
33026,13/04/2013,4,2013,13,1,1
34002,13/04/2013,4,2013,13,1,1
36025,13/04/2013,4,2013,13,1,1
34019,15/04/2013,4,2013,15,1,4
34001,16/04/2013,4,2013,16,1,9
34012,16/04/2013,4,2013,16,1,9
36047,16/04/2013,4,2013,16,1,2
37033,18/04/2013,4,2013,18,1,4
35042,22/04/2013,4,2013,22,1,2
35042,22/04/2013,4,2013,22,1,2
36032,22/04/2013,4,2013,22,1,2
37059,22/04/2013,4,2013,22,1,4
35012,23/04/2013,4,2013,23,1,9
36043,2/05/2013,5,2013,2,1,2
35013,7/05/2013,5,2013,7,1,2
35018,7/05/2013,5,2013,7,1,2
36031,8/05/2013,5,2013,8,1,2
36043,17/05/2013,5,2013,17,1,2
37015,3/06/2013,6,2013,3,3,4
37013,29/09/2013,9,2013,29,4,2
99024,12/11/2013,11,2013,12,4,2
36035,18/11/2013,11,2013,18,4,3
33019,27/11/2013,11,2013,27,4,4
35025,1/12/2013,12,2013,1,2,2
35031,1/12/2013,12,2013,1,2,2
37059,6/12/2013,12,2013,6,2,2
37043,12/12/2013,12,2013,12,2,2
35025,15/12/2013,12,2013,15,2,2
40037,18/12/2013,12,2013,18,2,2
33001,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,2
33004,20/12/2013,12,2013,20,2,4
33005,20/12/2013,12,2013,20,2,2
33005,20/12/2013,12,2013,20,2,2
33019,20/12/2013,12,2013,20,2,2
33020,20/12/2013,12,2013,20,2,2
33022,20/12/2013,12,2013,20,2,2
33034,20/12/2013,12,2013,20,2,2
33034,20/12/2013,12,2013,20,2,2
33044,20/12/2013,12,2013,20,2,2
33044,20/12/2013,12,2013,20,2,2
33044,20/12/2013,12,2013,20,2,2
36016,20/12/2013,12,2013,20,2,2
36024,20/12/2013,12,2013,20,2,2
36026,20/12/2013,12,2013,20,2,2
36032,20/12/2013,12,2013,20,2,1
36043,20/12/2013,12,2013,20,2,2
34040,26/12/2013,12,2013,26,2,4
36011,26/12/2013,12,2013,26,2,2
36014,26/12/2013,12,2013,26,2,4
33001,1/01/2014,1,2014,1,2,5
33004,1/01/2014,1,2014,1,2,2
33004,1/01/2014,1,2014,1,2,2
34003,1/01/2014,1,2014,1,2,2
34026,1/01/2014,1,2014,1,2,2
34035,1/01/2014,1,2014,1,2,2
34035,1/01/2014,1,2014,1,2,2
34035,1/01/2014,1,2014,1,2,2
34039,1/01/2014,1,2014,1,2,2
34039,1/01/2014,1,2014,1,2,2
36035,1/01/2014,1,2014,1,2,2
37022,1/01/2014,1,2014,1,2,2
37022,1/01/2014,1,2014,1,2,2
37044,1/01/2014,1,2014,1,2,2
35045,4/01/2014,1,2014,4,2,4
36016,4/01/2014,1,2014,4,2,4
34003,5/01/2014,1,2014,5,2,4
37022,5/01/2014,1,2014,5,2,2
37022,5/01/2014,1,2014,5,2,4
37051,5/01/2014,1,2014,5,2,2
34004,9/01/2014,1,2014,9,2,4
35019,11/01/2014,1,2014,11,2,2
33015,13/01/2014,1,2014,13,2,2
33043,15/01/2014,1,2014,15,2,4
34024,15/01/2014,1,2014,15,2,2
37041,15/01/2014,1,2014,15,2,1
37029,17/01/2014,1,2014,17,2,4
34012,18/01/2014,1,2014,18,2,1
34012,18/01/2014,1,2014,18,2,1
34028,18/01/2014,1,2014,18,2,4
34045,18/01/2014,1,2014,18,2,9
36031,18/01/2014,1,2014,18,2,1
36047,18/01/2014,1,2014,18,2,2
37022,18/01/2014,1,2014,18,2,2
37022,18/01/2014,1,2014,18,2,2
37022,18/01/2014,1,2014,18,2,2
37022,18/01/2014,1,2014,18,2,4
34017,19/01/2014,1,2014,19,2,4
35003,19/01/2014,1,2014,19,2,2
35003,19/01/2014,1,2014,19,2,4
35003,19/01/2014,1,2014,19,2,4
36031,19/01/2014,1,2014,19,2,4
37051,19/01/2014,1,2014,19,2,2
33020,20/01/2014,1,2014,20,2,4
34004,20/01/2014,1,2014,20,2,2
34028,20/01/2014,1,2014,20,2,2
36025,20/01/2014,1,2014,20,2,1
34039,21/01/2014,1,2014,21,2,4
34035,24/01/2014,1,2014,24,2,2
34004,25/01/2014,1,2014,25,2,4
34008,31/01/2014,1,2014,31,2,4
35042,31/01/2014,1,2014,31,2,4
37022,31/01/2014,1,2014,31,2,2
37022,31/01/2014,1,2014,31,2,2
33036,1/02/2014,2,2014,1,2,3
33036,1/02/2014,2,2014,1,2,4
33036,1/02/2014,2,2014,1,2,4
